"","Type","Flora","Batch"
"19910","HM20","A",118
"20010","HM20","A",118
"201","HM20","A",118
"20210","HM20","A",118
"20310","HM20","A",119
"204","HM20","A",119
"20510","HM20","A",119
"20610","HM20","A",119
"2078","HM20","A",119
"2085","HM20","A",119
"209","HM20","A",119
"21010","HM20","A",119
"21110","HM20","A",119
"21210","HM20","A",119
"2139","HM20","A",119
"2141","HM20","A",119
"21510","HM20","A",120
"21610","HM20","A",120
"2173","HM20","A",120
"21810","HM20","A",120
"2205","HM20","A",120
"22110","HM20","A",120
"22210","HM20","A",121
"22310","HM20","A",121
"22410","HM20","A",121
"2256","HM20","A",121
"2261","HM20","A",121
"2281","HM20","A",121
"2291","HM20","A",122
"2313","HM20","A",122
"23210","HM20","A",122
"23310","HM20","A",122
"23410","HM20","A",122
"23510","HM20","A",122
"2367","HM20","A",122
"2371","HM20","A",122
"2386","HM20","A",122
"2398","HM20","A",122
"240","HM20","A",122
"24110","HM20","A",122
"2432","HM20","A",122
"244","HM20","A",122
"24510","HM20","A",122
"246","HM20","A",123
"24710","HM20","A",123
"248","HM20","A",123
"24910","HM20","A",123
"250","HM20","A",123
"25110","HM20","A",123
"25210","HM20","A",123
"253","HM20","A",123
"25410","HM20","A",123
"25510","HM20","A",123
"25610","HM20","A",123
"257","HM20","A",123
"25810","HM20","A",124
"25910","HM20","A",124
"26010","HM20","A",124
"26110","HM20","A",124
"26210","HM20","A",124
"26310","HM20","A",124
"26410","HM20","A",124
"2654","HM20","A",124
"2668","HM20","A",124
"2679","HM20","A",124
"26810","HM20","A",124
"2691","HM20","A",125
"270","HM20","A",125
"27110","HM20","A",125
"27210","HM20","A",125
"27310","HM20","A",125
"27410","HM20","A",125
"27510","HM20","A",125
"27610","HM20","A",125
"2771","HM20","A",125
"2781","HM20","A",125
"2791","HM20","A",125
"2801","HM20","A",125
"281","HM20","A",125
"2821","HM20","A",126
"2831","HM20","A",126
"2841","HM20","A",126
"2851","HM20","A",126
"286","HM20","A",126
"2871","HM20","A",126
"2881","HM20","A",126
"2891","HM20","A",126
"2901","HM20","A",126
"2911","HM20","A",126
"2921","HM20","A",126
"2931","HM20","A",126
"2951","HM20","A",126
"2961","HM20","A",126
"2971","HM20","A",126
"2981","HM20","A",126
"2991","HM20","A",126
"300","HM20","A",126
"3011","HM20","A",126
"3021","HM20","A",126
"3031","HM20","A",126
"3041","HM20","A",126
"305","HM20","A",126
"307","HM20","A",127
"308","HM20","A",127
"3091","HM20","A",127
"3101","HM20","A",127
"3111","HM20","A",127
"3121","HM20","A",127
"3131","HM20","A",127
"314","HM20","A",127
"315","HM20","A",127
"3161","HM20","A",127
"3171","HM20","A",127
"3181","HM20","A",127
"3191","HM20","A",127
"3201","HM20","A",127
"3211","HM20","A",127
"3221","HM20","A",127
"3231","HM20","A",127
"3241","HM20","A",127
"3251","HM20","A",127
"326","HM20","A",127
"327","HM20","A",127
"3281","HM20","A",127
"3291","HM20","A",127
"3301","HM20","A",127
"3311","HM20","A",127
"332","HM20","A",127
"3331","HM20","A",127
"3341","HM20","A",127
"3351","HM20","A",127
"3361","HM20","A",128
"3371","HM20","A",128
"3381","HM20","A",128
"3391","HM20","A",128
"3401","HM20","A",128
"3411","HM20","A",128
"3421","HM20","A",128
"3431","HM20","A",128
"3441","HM20","A",128
"3451","HM20","A",128
"3461","HM20","A",128
"3471","HM20","A",128
"3481","HM20","A",128
"3491","HM20","A",128
"3511","HM20","A",128
"3521","HM20","A",128
"3531","HM20","A",128
"3541","HM20","A",128
"3551","HM20","A",128
"356","HM20","A",128
"3571","HM20","A",128
"358","HM20","A",129
"3621","HM20","A",129
"3641","HM20","A",129
"3651","HM20","A",129
"3661","HM20","A",129
"3671","HM20","A",129
"3681","HM20","A",129
"3691","HM20","A",129
"3701","HM20","A",129
"3711","HM20","A",129
"3721","HM20","A",129
"3731","HM20","A",129
"3741","HM20","A",129
"3751","HM20","A",129
"3761","HM20","A",129
"3771","HM20","A",129
"3781","HM20","A",129
"3791","HM20","A",129
"3801","HM20","A",129
"3811","HM20","A",129
"3821","HM20","A",129
"3871","HM20","A",130
"3881","HM20","A",130
"3891","HM20","A",130
"3901","HM20","A",130
"3911","HM20","A",130
"3921","HM20","A",130
"3931","HM20","A",130
"3941","HM20","A",130
"3951","HM20","A",130
"3961","HM20","A",130
"3971","HM20","A",130
"3981","HM20","A",130
"3991","HM20","A",130
"4001","HM20","A",130
"4011","HM20","A",130
"4021","HM20","A",130
"4031","HM20","A",130
"4041","HM20","A",130
"4051","HM20","A",130
"4061","HM20","A",130
"4071","HM20","A",130
"4081","HM20","A",130
"4091","HM20","A",130
"4101","HM20","A",131
"4111","HM20","A",131
"4121","HM20","A",131
"4131","HM20","A",131
"4141","HM20","A",131
"4151","HM20","A",131
"4161","HM20","A",131
"4171","HM20","A",131
"4181","HM20","A",131
"4191","HM20","A",131
"4201","HM20","A",131
"4211","HM20","A",131
"4221","HM20","A",131
"4231","HM20","A",131
"4241","HM20","A",131
"4251","HM20","A",131
"4261","HM20","A",131
"4271","HM20","A",131
"4281","HM20","A",131
"4291","HM20","A",132
"4301","HM20","A",132
"4311","HM20","A",132
"4321","HM20","A",132
"4331","HM20","A",132
"4341","HM20","A",132
"4351","HM20","A",132
"4361","HM20","A",132
"4371","HM20","A",132
"4381","HM20","A",132
"4391","HM20","A",132
"4401","HM20","A",132
"4411","HM20","A",132
"4421","HM20","A",132
"4431","HM20","A",132
"4441","HM20","A",132
"4451","HM20","A",133
"4461","HM20","A",133
"4471","HM20","A",133
"4481","HM20","A",133
"4491","HM20","A",133
"4501","HM20","A",133
"4511","HM20","A",133
"4521","HM20","A",133
"4531","HM20","A",133
"4541","HM20","A",133
"4551","HM20","A",134
"456","HM20","A",134
"4571","HM20","A",134
"4591","HM20","A",134
"4601","HM20","A",134
"4611","HM20","A",134
"4631","HM20","A",134
"4641","HM20","A",135
"4651","HM20","A",135
"466","HM20","A",135
"4671","HM20","A",135
"4681","HM20","A",135
"469","HM20","A",135
"470","HM20","A",135
"471","HM20","A",135
"472","HM20","A",135
"473","HM20","A",135
"474","HM20","A",135
"475","HM20","A",135
"476","HM20","A",135
"477","HM20","A",135
"478","HM20","A",135
"479","HM20","A",135
"480","HM20","A",135
"481","HM20","A",135
"482","HM20","A",135
"483","HM20","A",136
"484","HM20","A",136
"485","HM20","A",136
"486","HM20","A",136
"487","HM20","A",136
"488","HM20","A",136
"489","HM20","A",136
"490","HM20","A",136
"491","HM20","A",136
"492","HM20","A",136
"494","HM20","A",136
"495","HM20","A",136
"496","HM20","A",136
"497","HM20","A",137
"498","HM20","A",137
"499","HM20","A",137
"500","HM20","A",137
"501","HM20","A",137
"502","HM20","A",137
"503","HM20","A",137
"504","HM20","A",137
"505","HM20","A",137
"506","HM20","A",137
"507","HM20","A",137
"508","HM20","A",137
"509","HM20","A",137
"510","HM20","A",137
"511","HM20","A",138
"512","HM20","A",138
"513","HM20","A",138
"514","HM20","A",138
"515","HM20","A",138
"516","HM20","A",138
"517","HM20","A",138
"518","HM20","A",138
"519","HM20","A",138
"520","HM20","A",138
"521","HM20","A",138
"522","HM20","A",138
"523","HM20","A",138
"524","HM20","A",138
"525","HM20","A",138
"526","HM20","A",138
"527","HM20","A",138
"528","HM20","A",138
"529","HM20","A",138
"530","HM20","A",138
"531","HM20","A",139
"532","HM20","A",139
"533","HM20","A",139
"534","HM20","A",139
"535","HM20","A",139
"536","HM20","A",139
"537","HM20","A",139
"538","HM20","A",139
"540","HM20","A",139
"541","HM20","A",139
"542","HM20","A",139
"551","HM20","A",140
"552","HM20","A",140
"553","HM20","A",140
"554","HM20","A",140
"555","HM20","A",140
"556","HM20","A",140
"557","HM20","A",140
"558","HM20","A",140
"559","HM20","A",140
"560","HM20","A",140
"561","HM20","A",140
"562","HM20","A",140
"563","HM20","A",140
"564","HM20","A",140
"565","HM20","A",140
"566","HM20","A",141
"567","HM20","A",141
"568","HM20","A",141
"569","HM20","A",141
"570","HM20","A",141
"571","HM20","A",141
"572","HM20","A",141
"573","HM20","A",141
"574","HM20","A",141
"575","HM20","A",141
"576","HM20","A",141
"577","HM20","A",141
"578","HM20","A",141
"579","HM20","A",141
"580","HM20","A",141
"581","HM20","A",141
"582","HM20","A",141
"583","HM20","A",141
"584","HM20","A",141
"585","HM20","A",142
"586","HM20","A",142
"587","HM20","A",142
"588","HM20","A",142
"589","HM20","A",142
"590","HM20","A",142
"591","HM20","A",142
"592","HM20","A",142
"593","HM20","A",142
"594","HM20","A",142
"595","HM20","A",142
"596","HM20","A",142
"597","HM20","A",143
"598","HM20","A",143
"599","HM20","A",143
"600","HM20","A",143
"601","HM20","A",143
"602","HM20","A",143
"603","HM20","A",143
"604","HM20","A",143
"605","HM20","A",143
"606","HM20","A",144
"607","HM20","A",144
"608","HM20","A",144
"609","HM20","A",145
"610","HM20","A",145
"611","HM20","A",145
"612","HM20","A",145
"613","HM20","A",145
"614","HM20","A",145
"616","HM20","A",146
"617","HM20","A",146
"618","HM20","A",146
"619","HM20","A",146
"620","HM20","A",147
"621","HM20","A",147
"622","HM20","A",147
"623","HM20","A",147
"624","HM20","A",147
"625","HM20","A",147
"626","HM20","A",147
"627","HM20","A",147
"628","HM20","A",147
"629","HM20","A",147
"630","HM20","A",147
"631","HM20","A",147
"632","HM20","A",147
"633","HM20","A",148
"634","HM20","A",148
"635","HM20","A",148
"636","HM20","A",148
"637","HM20","A",148
"638","HM20","A",148
"639","HM20","A",148
"640","HM20","A",148
"641","HM20","A",148
"642","HM20","A",148
"643","HM20","A",148
"644","HM20","A",148
"645","HM20","A",148
"646","HM20","A",148
"647","HM20","A",148
"648","HM20","A",148
"649","HM20","A",148
"650","HM20","A",148
"651","HM20","A",148
"652","HM20","A",148
"653","HM20","A",148
"655","HM20","A",148
"656","HM20","A",148
"657","HM20","A",148
"658","HM20","A",148
"659","HM20","A",149
"660","HM20","A",149
"661","HM20","A",149
"662","HM20","A",149
"663","HM20","A",149
"665","HM20","A",149
"666","HM20","A",149
"667","HM20","A",149
"668","HM20","A",149
"669","HM20","A",149
"670","HM20","A",149
"671","HM20","A",149
"672","HM20","A",149
"673","HM20","A",149
"674","HM20","A",149
"675","HM20","A",149
"676","HM20","A",149
"677","HM20","A",149
"678","HM20","A",149
"679","HM20","A",149
"680","HM20","A",149
"681","HM20","A",149
"682","HM20","A",149
"683","HM20","A",150
"684","HM20","A",150
"685","HM20","A",150
"686","HM20","A",150
"687","HM20","A",150
"688","HM20","A",150
"689","HM20","A",150
"690","HM20","A",150
"691","HM20","A",150
"692","HM20","A",150
"693","HM20","A",150
"694","HM20","A",150
"695","HM20","A",150
"696","HM20","A",150
"697","HM20","A",150
"698","HM20","A",150
"699","HM20","A",150
"700","HM20","A",150
"701","HM20","A",151
"702","HM20","A",151
"703","HM20","A",151
"704","HM20","A",151
"705","HM20","A",151
"706","HM20","A",151
"707","HM20","A",151
"708","HM20","A",151
"709","HM20","A",152
"710","HM20","A",152
"711","HM20","A",152
"714","HM20","A",152
"715","HM20","A",152
"716","HM20","A",152
"717","HM20","A",152
"718","HM20","A",152
"719","HM20","A",152
"720","HM20","A",152
"721","HM20","A",152
"723","HM20","A",152
"724","HM20","A",152
"725","HM20","A",152
"726","HM20","A",152
"727","HM20","A",152
"728","HM20","A",152
"729","HM20","A",152
"730","HM20","A",152
"731","HM20","A",152
"732","HM20","A",152
"733","HM20","A",152
"734","HM20","A",152
"735","HM20","A",153
"737","HM20","A",153
"738","HM20","A",153
"739","HM20","A",153
"740","HM20","A",153
"741","HM20","A",153
"742","HM20","A",154
"743","HM20","A",154
"744","HM20","A",154
"745","HM20","A",154
"746","HM20","A",154
"747","HM20","A",154
"748","HM20","A",154
"749","HM20","A",154
"750","HM20","A",154
"751","HM20","A",154
"752","HM20","A",154
"753","HM20","A",154
"754","HM20","A",154
"755","HM20","A",154
"757","HM20","A",154
"758","HM20","A",154
"759","HM20","A",154
"761","HM20","A",154
"762","HM20","A",154
"763","HM20","A",154
"764","HM20","A",154
"765","HM20","A",155
"766","HM20","A",155
"768","HM20","A",155
"769","HM20","A",155
"770","HM20","A",155
"771","HM20","A",155
"772","HM20","A",155
"773","HM20","A",155
"774","HM20","A",155
"775","HM20","A",155
"776","HM20","A",155
"777","HM20","A",155
"778","HM20","A",155
"779","HM20","A",155
"780","HM20","A",155
"781","HM20","A",155
"782","HM20","A",155
"783","HM20","A",155
"784","HM20","A",156
"785","HM20","A",156
"786","HM20","A",156
"787","HM20","A",156
"788","HM20","A",157
"789","HM20","A",157
"790","HM20","A",157
"791","HM20","A",157
"792","HM20","A",157
"793","HM20","A",157
"794","HM20","A",157
"795","HM20","A",157
"796","HM20","A",157
"797","HM20","A",157
"798","HM20","A",157
"799","HM20","A",157
"800","HM20","A",157
"801","HM20","A",157
"802","HM20","A",157
"803","HM20","A",157
"804","HM20","A",157
"805","HM20","A",157
"806","HM20","A",157
"807","HM20","A",157
"808","HM20","A",157
"809","HM20","A",157
"810","HM20","A",157
"811","HM20","A",157
"812","HM20","A",158
"813","HM20","A",158
"814","HM20","A",158
"815","HM20","A",158
"816","HM20","A",158
"817","HM20","A",159
"818","HM20","A",159
"819","HM20","A",159
"820","HM20","A",159
"821","HM20","A",159
"822","HM20","A",159
"823","HM20","A",159
"824","HM20","A",159
"825","HM20","A",159
"826","HM20","A",159
"827","HM20","A",159
"828","HM20","A",159
"829","HM20","A",159
"830","HM20","A",159
"831","HM20","A",159
"832","HM20","A",159
"833","HM20","A",159
"834","HM20","A",159
"835","HM20","A",159
"836","HM20","A",159
"837","HM20","A",159
"838","HM20","A",159
"839","HM20","A",159
"840","HM20","A",159
"841","HM20","A",159
"842","HM20","A",159
"846","HM20","A",160
"847","HM20","A",160
"848","HM20","A",160
"849","HM20","A",160
"850","HM20","A",160
"851","HM20","A",160
"852","HM20","A",160
"853","HM20","A",160
"854","HM20","A",160
"855","HM20","A",160
"856","HM20","A",160
"857","HM20","A",160
"858","HM20","A",160
"859","HM20","A",160
"861","HM20","A",160
"862","HM20","A",160
"863","HM20","A",160
"864","HM20","A",161
"865","HM20","A",161
"867","HM20","A",161
"868","HM20","A",161
"869","HM20","A",161
"870","HM20","A",161
"871","HM20","A",161
"872","HM20","A",161
"873","HM20","A",161
"874","HM20","A",161
"875","HM20","A",161
"876","HM20","A",161
"878","HM20","A",161
"880","HM20","A",161
"881","HM20","A",161
"883","HM20","A",161
"884","HM20","A",161
"887","HM20","A",162
"888","HM20","A",162
"889","HM20","A",162
"890","HM20","A",162
"891","HM20","A",162
"892","HM20","A",162
"893","HM20","A",162
"894","HM20","A",162
"895","HM20","A",162
"896","HM20","A",162
"898","HM20","A",163
"899","HM20","A",163
"900","HM20","A",163
"901","HM20","A",163
"902","HM20","A",163
"903","HM20","A",163
"904","HM20","A",163
"905","HM20","A",163
"906","HM20","A",163
"907","HM20","A",163
"908","HM20","A",163
"909","HM20","A",163
"910","HM20","A",163
"911","HM20","A",163
"912","HM20","A",163
"913","HM20","A",163
"914","HM20","A",163
"915","HM20","A",163
"916","HM20","A",163
"917","HM20","A",163
"918","HM20","A",163
"919","HM20","A",163
"920","HM20","A",163
"921","HM20","A",163
"922","HM20","A",163
"923","HM20","A",164
"924","HM20","A",164
"926","HM20","A",164
"927","HM20","A",164
"928","HM20","A",164
"929","HM20","A",164
"930","HM20","A",164
"931","HM20","A",164
"932","HM20","A",164
"933","HM20","A",164
"934","HM20","A",164
"937","HM20","A",164
"939","HM20","A",164
"940","HM20","A",164
"941","HM20","A",164
"942","HM20","A",164
"944","HM20","A",165
"945","HM20","A",165
"946","HM20","A",165
"947","HM20","A",165
"948","HM20","A",165
"949","HM20","A",165
"950","HM20","A",165
"951","HM20","A",165
"952","HM20","A",165
"953","HM20","A",165
"954","HM20","A",165
"955","HM20","A",165
"956","HM20","A",165
"957","HM20","A",165
"958","HM20","A",165
"959","HM20","A",165
"960","HM20","A",165
"961","HM20","A",165
"962","HM20","A",165
"963","HM20","A",165
"964","HM20","A",165
"965","HM20","A",165
"966","HM20","A",165
"967","HM20","A",165
"968","HM20","A",166
"969","HM20","A",166
"971","HM20","A",166
"972","HM20","A",166
"974","HM20","A",166
"975","HM20","A",166
"976","HM20","A",166
"977","HM20","A",166
"978","HM20","A",166
"979","HM20","A",166
"980","HM20","A",166
"981","HM20","A",166
"982","HM20","A",166
"983","HM20","A",166
"984","HM20","A",166
"985","HM20","A",166
"986","HM20","A",166
"987","HM20","A",166
"988","HM20","A",166
"989","HM20","A",166
"990","HM20","A",167
"991","HM20","A",167
"994","HM20","A",167
"995","HM20","A",167
"996","HM20","A",167
"997","HM20","A",167
"998","HM20","A",167
"999","HM20","A",167
"1000","HM20","A",167
"1001","HM20","A",167
"1002","HM20","A",167
"1003","HM20","A",167
"1004","HM20","A",167
"1005","HM20","A",167
"1006","HM20","A",167
"1007","HM20","A",167
"1008","HM20","A",167
"1009","HM20","A",167
"1010","HM20","A",167
"1011","HM20","A",167
"1012","HM20","A",167
"1013","HM20","A",168
"1015","HM20","A",168
"1016","HM20","A",168
"1017","HM20","A",168
"1018","HM20","A",168
"1019","HM20","A",168
"1020","HM20","A",168
"1022","HM20","A",168
"1023","HM20","A",168
"1024","HM20","A",168
"1025","HM20","A",168
"1026","HM20","A",168
"1027","HM20","A",168
"1028","HM20","A",168
"1029","HM20","A",168
"1030","HM20","A",168
"1031","HM20","A",168
"1032","HM20","A",168
"1033","HM20","A",168
"1034","HM20","A",168
"1035","HM20","A",168
"1036","HM20","A",168
"1037","HM20","A",168
"1038","HM20","A",168
"1039","HM20","A",169
"1040","HM20","A",169
"1041","HM20","A",169
"1042","HM20","A",169
"1043","HM20","A",169
"1044","HM20","A",169
"1045","HM20","A",169
"1046","HM20","A",169
"1047","HM20","A",169
"1048","HM20","A",169
"1049","HM20","A",169
"1050","HM20","A",169
"1051","HM20","A",169
"1052","HM20","A",169
"1053","HM20","A",169
"1054","HM20","A",169
"1055","HM20","A",169
"1056","HM20","A",169
"1057","HM20","A",169
"1058","HM20","A",169
"1059","HM20","A",169
"1060","HM20","A",169
"1061","HM20","A",169
"1062","HM20","A",169
"1065","HM20","A",170
"1066","HM20","A",170
"1067","HM20","A",170
"1068","HM20","A",170
"1069","HM20","A",170
"1070","HM20","A",170
"1071","HM20","A",170
"1072","HM20","A",170
"1073","HM20","A",170
"1074","HM20","A",170
"1075","HM20","A",170
"1076","HM20","A",170
"1077","HM20","A",170
"1078","HM20","A",170
"1079","HM20","A",170
"1080","HM20","A",170
"1081","HM20","A",170
"1082","HM20","A",170
"1083","HM20","A",170
"1084","HM20","A",170
"1085","HM20","A",170
"1086","HM20","A",170
"1087","HM20","A",170
"1088","HM20","A",171
"1091","HM20","A",171
"1092","HM20","A",171
"1093","HM20","A",171
"1094","HM20","A",171
"1095","HM20","A",171
"1096","HM20","A",171
"1097","HM20","A",171
"1098","HM20","A",171
"1099","HM20","A",171
"1100","HM20","A",171
"1101","HM20","A",171
"1102","HM20","A",171
"1103","HM20","A",171
"1104","HM20","A",171
"1105","HM20","A",171
"1106","HM20","A",172
"1107","HM20","A",172
"1108","HM20","A",172
"1109","HM20","A",172
"1110","HM20","A",172
"1111","HM20","A",172
"1112","HM20","A",172
"1113","HM20","A",172
"1114","HM20","A",172
"1115","HM20","A",172
"1116","HM20","A",172
"1117","HM20","A",172
"1118","HM20","A",172
"1119","HM20","A",172
"1120","HM20","A",172
"1121","HM20","A",172
"1122","HM20","A",172
"1123","HM20","A",173
"1124","HM20","A",173
"1125","HM20","A",173
"1126","HM20","A",173
"1127","HM20","A",173
"1128","HM20","A",173
"1129","HM20","A",173
"1130","HM20","A",173
"1131","HM20","A",173
"1132","HM20","A",173
"1133","HM20","A",173
"1134","HM20","A",173
"1135","HM20","A",173
"1136","HM20","A",173
"1137","HM20","A",173
"1138","HM20","A",173
"1139","HM20","A",173
"1140","HM20","A",173
"1141","HM20","A",173
"1142","HM20","A",173
"1144","HM20","A",173
"1145","HM20","A",173
"1146","HM20","A",173
"1147","HM20","A",173
"1148","HM20","A",173
"1149","HM20","A",174
"1150","HM20","A",174
"1151","HM20","A",174
"1152","HM20","A",174
"1153","HM20","A",174
"1154","HM20","A",174
"1155","HM20","A",174
"1156","HM20","A",174
"1157","HM20","A",174
"1158","HM20","A",174
"1159","HM20","A",174
"1160","HM20","A",174
"1161","HM20","A",174
"1162","HM20","A",174
"1163","HM20","A",174
"1164","HM20","A",174
"1165","HM20","A",174
"1166","HM20","A",174
"1167","HM20","A",174
"1168","HM20","A",174
"1169","HM20","A",174
"1170","HM20","A",175
"1171","HM20","A",175
"1172","HM20","A",175
"1173","HM20","A",175
"1174","HM20","A",175
"1175","HM20","A",175
"1176","HM20","A",175
"1177","HM20","A",175
"1178","HM20","A",175
"1179","HM20","A",175
"1180","HM20","A",175
"1181","HM20","A",175
"1182","HM20","A",175
"1183","HM20","A",175
"1184","HM20","A",175
"1185","HM20","A",175
"1186","HM20","A",175
"1187","HM20","A",175
"1188","HM20","A",175
"1189","HM20","A",175
"1190","HM20","A",175
"1191","HM20","A",175
"1192","HM20","A",175
"1193","HM20","A",175
"1194","HM20","A",175
"1195","HM20","A",175
"1196","HM20","A",175
"1197","HM20","A",175
"1198","HM20","A",176
"1199","HM20","A",176
"1200","HM20","A",176
"1201","HM20","A",176
"1202","HM20","A",176
"1203","HM20","A",176
"1204","HM20","A",176
"1205","HM20","A",176
"1206","HM20","A",176
"1207","HM20","A",176
"1208","HM20","A",176
"1209","HM20","A",176
"1210","HM20","A",176
"1211","HM20","A",176
"1212","HM20","A",176
"1213","HM20","A",176
"1214","HM20","A",176
"1215","HM20","A",176
"1216","HM20","A",176
"1217","HM20","A",176
"1218","HM20","A",176
"1219","HM20","A",176
"1220","HM20","A",176
"1222","HM20","A",176
"1223","HM20","A",176
"1224","HM20","A",176
"1225","HM20","A",176
"1226","HM20","A",176
"1227","HM20","A",176
"1228","HM20","A",176
"1229","HM20","A",177
"1230","HM20","A",177
"1231","HM20","A",178
"1232","HM20","A",178
"1233","HM20","A",178
"1235","HM20","A",178
"1236","HM20","A",178
"1237","HM20","A",178
"1239","HM20","A",178
"1240","HM20","A",178
"1241","HM20","A",178
"1242","HM20","A",178
"1243","HM20","A",178
"1248","HM20","A",178
"1250","HM20","A",178
"1251","HM20","A",178
"1252","HM20","A",178
"1253","HM20","A",178
"1254","HM20","A",180
"1255","HM20","A",180
"1256","HM20","A",180
"1257","HM20","A",180
"1258","HM20","A",180
